pair_idx	answer_text	answer_text_idx	date	gender	match_id	opponent	player	question_text	question_text_idx	ranking	result	stage	tournament	tournament_type
5624_2	I think I can take a few positives from this match. One being the fact that I was able to win it not playing my best tennis. There are definitely things I'm going to have to improve and do better moving forward, because it only is going to get tougher. But, yeah, I am happy that I took my chances, you know, even though it was pretty close in that second set.	5624_2.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Each time you were challenged in the second set you were up a break on her back. You must draw a lot of strength on that on a day when your serve wasn't necessarily firing?	5624_2.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_3	Uhhuh.	5624_3.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	You went to practice after the match?	5624_3.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_4	No. I just didn't have a great rhythm. It's sometimes nice just to be able to come off the court and groove, just to get a good hit on the ball. Conditions were a little bit tricky from one end, and, you know, balls were flying a bit. I just wanted to get a good rhythm again.	5624_4.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	So basically you wanted to hit more balls? Are you feeling just a little bit lack of match play?	5624_4.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_5	I'm hoping that it is. You know, I still feel like in certain situations I am a bit rusty and I'm not closing it out when I have to or maybe going for a little much or overthinking it a bit. That will come. I'm not worried about that. Those are the as long as I feel like I'm doing the right things and I'm playing the way I want to play, if I'm making those types of errors, they are going to go in eventually.	5624_5.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Back to the match play, I think you have had three matches after Roland Garros last year and now six. Is that enough for you?	5624_5.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_6	Just a lot more ice baths and a lot more like hand treatment and hot and cold baths. Just a lot of things. I was just really working my physio. He had a long evening.	5624_6.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Can you tell us what sort of recovery is different after playing in 40 degree heat? Also, how long did it take you to actually feel normal again?	5624_6.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_7	A little bit. I think it's a combination of both. I think there are a few different times where I think I could have taken control of the match. You know, one of those is in the third game of that second set where, you know, I felt like I was doing the right things, playing solid, you know, moving forward. And then once I lost that game I think my concentration dropped a little bit. Then I got it going again. So there was a few ups and downs, and that's something that I definitely want to eliminate going forward.	5624_7.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	You raced to a great start in the first set. Would you say the second set, would you say it was a drop in intensity for you or did she play better?	5624_7.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_8	Everyone seems to think I will be commentating on winter sports. I'm not a bobsledding expert (Laughter.) I will confirm I won't be commentating. I'm going to be showcasing the city of Sochi to a worldwide audience, and we will be doing a few segments. I'm going to be with a few different cohosts around the city, in the village, and then I'm going to be a doing a few segments in the studio with Bob Costas, as well.	5624_8.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	The Olympics is coming up real soon. I understand you're going to have a gig as a commentator with NBC. Can you talk about that? Excited about that?	5624_8.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_9	I have discussed the issue a couple of times, and quite recently when I did an interview for The New York Times. I said everything I wanted to say there about it.	5624_9.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	There have been those gayrelated laws that have come into play, and Billy Jean, Martina, Blake, god number of people have spoken about that. What are your thoughts about that?	5624_9.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_10	Yeah, I have definitely had quite a few tests. You know, the backtoback matches in Brisbane, threesetter there, and then playing the next day, coming here, long matches. I think these are all really good tests. As I said, I think recovery for the rest of my career is going to be extremely important, making sure I do the right amount of work to the right amount of rest that I give it. But it's feeling good.	5624_10.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	How is the shoulder going? Do you feel more confident with every game that it's Aokay?	5624_10.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_11	I don't know if that's for me to judge. I got through the rounds that I have had to play so far, and I will be looking to hopefully be doing that continuously.	5624_11.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Do you feel like you have been a little under the radar this week because you haven't played your best? Is it possible for you to go through a first week sort of unobtrusively a little bit?	5624_11.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_12	Of course. She's a great retriever of the ball. It's going to be a very physical match. She likes to make it physical. That's when she plays her best. Obviously I don't want to go there with her (smiling). But, no, she's a tough opponent. That's for sure. She plays a lot of top players extremely well and tough and has nothing to lose, so I'm expecting a tough one the next round.	5624_12.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Talk about playing Cibulkova. She's played you tough before. It's a totally different matchup than Cornet or Knapp.	5624_12.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_13	Who doesn't like their grand mothers? I mean... I mean, they cook, they clean, they tell you you're the best. What's not to like?	5624_13.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Azarenka went on quite a bit talking about how wonderful her grandmother is and Casey Dellacqua did the same thing yesterday.	5624_13.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_14	Yeah, not the grandfathers? Just the grandmothers?	5624_14.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	There are some great old pictures of you being held by your grandma. Just talk about them.	5624_14.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_15	I know they are a little lazy. No, I have great grandmothers. Both of them live in  one in Belarus and one still is in Russia. My mom's side mother, she comes to the United States quite a bit. Like once a year I try to force her to come, but my grandfather is usually not very happy about that. They don't usually come at the same time, but it's really nice to see her. I think you have a lot of memories from your childhood growing up, and she's the one that raised my mother and you see so many similarities. I love spending time with both of them.	5624_15.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Just the grandmas.	5624_15.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_16	I think my grandmother would refuse to go to Disneyland (smiling).	5624_16.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Azarenka's grandma came to LA. I think they went to Disneyland. How about sometime arranging a double date.	5624_16.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_17	I don't know if that's a joke. Is it? I don't know. (Smiling). Which part of it is a joke, Doug?	5624_17.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	You're older and than Grigor and a multiple Grand Slam champion. He's making his way up the rankings. Do you ever talk or joke about that rubbing off on him?	5624_17.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
5624_18	That's better. No, not really. We have a lot of different topics we discuss. That's not one of them.	5624_18.a	2014-01-18	F	5624	Alize Cornet	Maria Sharapova	Well, do you ever discuss it?	5624_18.q	3.0	1	3rd Round	AUSTRALIAN OPEN	Grand Slam
3747_0	I don't know. You know, today I felt a little stiff in my back, and, you know, there was a little problem there. But I tried to just think about my game and focus on every point, and I was able to win that match which is the most important thing.	3747_0.a	2011-09-01	F	3747	Jelena Dokic	Jelena Jankovic	Seems like you said your ankle was good. When you get to the US Open your back hurts. Is this a hard court thing for you?	3747_0.q	12.0	1	2nd Round	U.S. OPEN	Grand Slam
3747_1	No, just this match.	3747_1.a	2011-09-01	F	3747	Jelena Dokic	Jelena Jankovic	You've had a lot of treatment on court for your back at this tournament, have you not?	3747_1.q	12.0	1	2nd Round	U.S. OPEN	Grand Slam
3747_2	Yeah, just this match. I haven't had any treatment before that.	3747_2.a	2011-09-01	F	3747	Jelena Dokic	Jelena Jankovic	Just this match?	3747_2.q	12.0	1	2nd Round	U.S. OPEN	Grand Slam
3747_3	I have a day off tomorrow, and, you know, I will just try to receive some treatment and feel the, you know, the best as possible for my next match. I think I will be okay.	3747_3.a	2011-09-01	F	3747	Jelena Dokic	Jelena Jankovic	What are your thoughts going forward? Will it hurt your chances going forward, or is this...	3747_3.q	12.0	1	2nd Round	U.S. OPEN	Grand Slam
3747_4	It happened in the first set, in the beginning of the first set. You know, I felt a little restricted when I was hitting my serves, and especially when I had to bend down for the returns when I was waiting to return her serves. So it gave me some trouble, but like I said, I tried to play the tennis and I didn't really think about, you know, the problem that I had. I just wanted to continue, and I gave my best.	3747_4.a	2011-09-01	F	3747	Jelena Dokic	Jelena Jankovic	When did this happen?	3747_4.q	12.0	1	2nd Round	U.S. OPEN	Grand Slam
3747_5	Yes, I woke up today fine. It happened, you know, suddenly in the match.	3747_5.a	2011-09-01	F	3747	Jelena Dokic	Jelena Jankovic	So you woke up today fine?	3747_5.q	12.0	1	2nd Round	U.S. OPEN	Grand Slam
3747_6	I feel okay now. You know, I just received some treatment. I think I will be fine to play, you know, my next round.	3747_6.a	2011-09-01	F	3747	Jelena Dokic	Jelena Jankovic	How do you feel now?	3747_6.q	12.0	1	2nd Round	U.S. OPEN	Grand Slam
